"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","uID","FullSampleName","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","FHB.DON.content...ppm.CO_321.0001154","FHB.grain.incidence.....CO_321.0001155","FHB.incidence.....CO_321.0001149","FHB.severity.....CO_321.0001440","FHB.disease.index.....CO_321.0501030"
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89898,"TX20M4166","TX20M4166","TX20M4166","TX20M4166","plot",90449,"RGON_2022_FHB-PLOT537",1,2,537,NA,NA,"test",NA,NA,NA,20,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",84698,"TAM.107","TAM.107","TAM.107","TAM 107,TAM-107","plot",90890,"RGON_2022_FHB-PLOT538",1,2,538,NA,NA,"test",NA,NA,NA,30,13.3333333333333,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86155,"TX20M4164","TX20M4164","TX20M4164","TX20M4164","plot",90474,"RGON_2022_FHB-PLOT539",1,2,539,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86388,"TX19AS002295","TX19AS002295","TX19AS002295","TX19AS002295","plot",90768,"RGON_2022_FHB-PLOT54",1,1,54,NA,NA,"test",NA,NA,NA,30,13.3333333333333,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86841,"TX20M4157","TX20M4157","TX20M4157","TX20M4157","plot",90783,"RGON_2022_FHB-PLOT540",1,2,540,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86783,"TX20M4139","TX20M4139","TX20M4139","TX20M4139","plot",90550,"RGON_2022_FHB-PLOT541",1,2,541,NA,NA,"test",NA,NA,NA,30,16.6666666666667,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89824,"TX20M4134","TX20M4134","TX20M4134","TX20M4134","plot",91038,"RGON_2022_FHB-PLOT542",1,2,542,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85004,"TX20M4131","TX20M4131","TX20M4131","TX20M4131","plot",90865,"RGON_2022_FHB-PLOT543",1,2,543,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88982,"TX20M4123","TX20M4123","TX20M4123","TX20M4123","plot",90773,"RGON_2022_FHB-PLOT544",1,2,544,NA,NA,"test",NA,NA,NA,40,12.5,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88883,"TX20M4078","TX20M4078","TX20M4078","TX20M4078","plot",90789,"RGON_2022_FHB-PLOT545",1,2,545,NA,NA,"test",NA,NA,NA,20,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85785,"TX18DH90","TX18DH90","TX18DH90","TX18DH90","plot",90458,"RGON_2022_FHB-PLOT546",1,2,546,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89170,"TX18DH77","TX18DH77","TX18DH77","TX18DH77","plot",90723,"RGON_2022_FHB-PLOT547",1,2,547,NA,NA,"test",NA,NA,NA,20,15,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88278,"TX18DH509","TX18DH509","TX18DH509","TX18DH509","plot",90956,"RGON_2022_FHB-PLOT548",1,2,548,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87513,"TX18DH458","TX18DH458","TX18DH458","TX18DH458","plot",90593,"RGON_2022_FHB-PLOT549",1,2,549,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88945,"TX18DH437","TX18DH437","TX18DH437","TX18DH437","plot",90961,"RGON_2022_FHB-PLOT55",1,1,55,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87354,"TX18DH447","TX18DH447","TX18DH447","TX18DH447","plot",90655,"RGON_2022_FHB-PLOT550",1,2,550,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89243,"TX18DH399","TX18DH399","TX18DH399","TX18DH399","plot",90510,"RGON_2022_FHB-PLOT551",1,2,551,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88076,"TX18DH330","TX18DH330","TX18DH330","TX18DH330","plot",90990,"RGON_2022_FHB-PLOT552",1,2,552,NA,NA,"test",NA,NA,NA,20,25,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85034,"TX18DH313","TX18DH313","TX18DH313","TX18DH313","plot",90906,"RGON_2022_FHB-PLOT553",1,2,553,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87111,"TX18DH305","TX18DH305","TX18DH305","TX18DH305","plot",90642,"RGON_2022_FHB-PLOT554",1,2,554,NA,NA,"test",NA,NA,NA,30,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87341,"TX18DH303","TX18DH303","TX18DH303","TX18DH303","plot",90917,"RGON_2022_FHB-PLOT555",1,2,555,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",84996,"TX18DH287","TX18DH287","TX18DH287","TX18DH287","plot",90588,"RGON_2022_FHB-PLOT556",1,2,556,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88687,"TX18DH107","TX18DH107","TX18DH107","TX18DH107","plot",90675,"RGON_2022_FHB-PLOT557",1,2,557,NA,NA,"test",NA,NA,NA,20,15,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87233,"TX18DH102","TX18DH102","TX18DH102","TX18DH102","plot",91084,"RGON_2022_FHB-PLOT558",1,2,558,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89029,"NE20635","NE20635","NE20635","NE20635","plot",90791,"RGON_2022_FHB-PLOT559",1,2,559,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85034,"TX18DH313","TX18DH313","TX18DH313","TX18DH313","plot",91005,"RGON_2022_FHB-PLOT56",1,1,56,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86133,"NE20603","NE20603","NE20603","NE20603","plot",91087,"RGON_2022_FHB-PLOT560",1,2,560,NA,NA,"test",NA,NA,NA,20,25,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86592,"NHH20662","NHH20662","NHH20662","NHH20662","plot",90910,"RGON_2022_FHB-PLOT561",1,2,561,NA,NA,"test",NA,NA,NA,40,12.5,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87964,"NE20501","NE20501","NE20501","NE20501","plot",91069,"RGON_2022_FHB-PLOT567",1,2,567,NA,NA,"test",NA,NA,NA,40,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88431,"NE20453","NE20453","NE20453","NE20453","plot",90649,"RGON_2022_FHB-PLOT568",1,2,568,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87503,"NHH20668","NHH20668","NHH20668","NHH20668","plot",90844,"RGON_2022_FHB-PLOT569",1,2,569,NA,NA,"test",NA,NA,NA,10,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87341,"TX18DH303","TX18DH303","TX18DH303","TX18DH303","plot",91003,"RGON_2022_FHB-PLOT57",1,1,57,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88288,"NHH20660","NHH20660","NHH20660","NHH20660","plot",91046,"RGON_2022_FHB-PLOT574",1,2,574,NA,NA,"test",NA,NA,NA,20,55,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86216,"NHH20659","NHH20659","NHH20659","NHH20659","plot",90524,"RGON_2022_FHB-PLOT575",1,2,575,NA,NA,"test",NA,NA,NA,20,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89277,"NE20531","NE20531","NE20531","NE20531","plot",90855,"RGON_2022_FHB-PLOT576",1,2,576,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87788,"NE20558","NE20558","NE20558","NE20558","plot",91102,"RGON_2022_FHB-PLOT577",1,2,577,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88722,"NE20568","NE20568","NE20568","NE20568","plot",90696,"RGON_2022_FHB-PLOT578",1,2,578,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86878,"NE20434","NE20434","NE20434","NE20434","plot",90850,"RGON_2022_FHB-PLOT579",1,2,579,NA,NA,"test",NA,NA,NA,40,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",84996,"TX18DH287","TX18DH287","TX18DH287","TX18DH287","plot",90467,"RGON_2022_FHB-PLOT58",1,1,58,NA,NA,"test",NA,NA,NA,20,45,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86532,"NE20469","NE20469","NE20469","NE20469","plot",91043,"RGON_2022_FHB-PLOT580",1,2,580,NA,NA,"test",NA,NA,NA,30,16.6666666666667,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89947,"NE20462","NE20462","NE20462","NE20462","plot",90938,"RGON_2022_FHB-PLOT581",1,2,581,NA,NA,"test",NA,NA,NA,30,16.6666666666667,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89991,"NE20432","NE20432","NE20432","NE20432","plot",90779,"RGON_2022_FHB-PLOT582",1,2,582,NA,NA,"test",NA,NA,NA,40,12.5,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",84698,"TAM.107","TAM.107","TAM.107","TAM 107,TAM-107","plot",90455,"RGON_2022_FHB-PLOT583",1,2,583,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88232,"NE20428","NE20428","NE20428","NE20428","plot",91053,"RGON_2022_FHB-PLOT584",1,2,584,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87637,"NHH20669","NHH20669","NHH20669","NHH20669","plot",90530,"RGON_2022_FHB-PLOT585",1,2,585,NA,NA,"test",NA,NA,NA,0,0,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89615,"NHH20651","NHH20651","NHH20651","NHH20651","plot",90851,"RGON_2022_FHB-PLOT586",1,2,586,NA,NA,"test",NA,NA,NA,40,37.5,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85436,"NE20455","NE20455","NE20455","NE20455","plot",91106,"RGON_2022_FHB-PLOT587",1,2,587,NA,NA,"test",NA,NA,NA,30,13.3333333333333,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88410,"NE20448","NE20448","NE20448","NE20448","plot",90698,"RGON_2022_FHB-PLOT588",1,2,588,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88129,"NE20517","NE20517","NE20517","NE20517","plot",90626,"RGON_2022_FHB-PLOT589",1,2,589,NA,NA,"test",NA,NA,NA,10,40,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85140,"TX18DH266","TX18DH266","TX18DH266","TX18DH266","plot",90724,"RGON_2022_FHB-PLOT59",1,1,59,NA,NA,"test",NA,NA,NA,10,30,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85902,"KS160476S.6","KS160476S.6","KS160476S.6","KS160476S-6","plot",90576,"RGON_2022_FHB-PLOT590",1,2,590,NA,NA,"test",NA,NA,NA,30,16.6666666666667,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86032,"KS170275D.1","KS170275D.1","KS170275D.1","KS170275D-1","plot",90730,"RGON_2022_FHB-PLOT591",1,2,591,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88103,"KS160786S.4","KS160786S.4","KS160786S.4","KS160786S-4","plot",90905,"RGON_2022_FHB-PLOT592",1,2,592,NA,NA,"test",NA,NA,NA,20,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",86087,"KS160765S.1","KS160765S.1","KS160765S.1","KS160765S-1","plot",90991,"RGON_2022_FHB-PLOT593",1,2,593,NA,NA,"test",NA,NA,NA,30,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87122,"KS160524S.10","KS160524S.10","KS160524S.10","KS160524S-10","plot",90583,"RGON_2022_FHB-PLOT594",1,2,594,NA,NA,"test",NA,NA,NA,30,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",89355,"KS160352S.1","KS160352S.1","KS160352S.1","KS160352S-1","plot",90985,"RGON_2022_FHB-PLOT595",1,2,595,NA,NA,"test",NA,NA,NA,40,20,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87461,"KS160332S.3","KS160332S.3","KS160332S.3","KS160332S-3","plot",90648,"RGON_2022_FHB-PLOT596",1,2,596,NA,NA,"test",NA,NA,NA,50,16,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87241,"KS170025D.6","KS170025D.6","KS170025D.6","KS170025D-6","plot",90557,"RGON_2022_FHB-PLOT597",1,2,597,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88718,"KS160998S.2","KS160998S.2","KS160998S.2","KS160998S-2","plot",90819,"RGON_2022_FHB-PLOT598",1,2,598,NA,NA,"test",NA,NA,NA,20,15,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",88926,"KS160473S.6","KS160473S.6","KS160473S.6","KS160473S-6","plot",90563,"RGON_2022_FHB-PLOT599",1,2,599,NA,NA,"test",NA,NA,NA,30,16.6666666666667,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",87137,"DH15GH8017","DH15GH8017","DH15GH8017","DH15GH8017","plot",90587,"RGON_2022_FHB-PLOT6",1,1,6,NA,NA,"test",NA,NA,NA,10,10,NA
2022,326,"Regional Germplasm Observation Nursery (RGON)","USDA-ARS regional nursery for hard winter wheat. Consists of approximately 400 entries annually. ",331,"RGON_2022_FHB","FHB data for the 2022 RGON","RCBD",NA,NA,NA,NA,NA,NA,NA,130,"Lincoln, NE",85002,"TX18DH129","TX18DH129","TX18DH129","TX18DH129","plot",91014,"RGON_2022_FHB-PLOT60",1,1,60,NA,NA,"test",NA,NA,NA,10,10,NA
