"dist_bp","dist_kb","r2"
1231424,1231.424,0.0108197699927176
2938325,2938.325,0.0315552403714266
526495,526.495,0.0140899856477423
4086801,4086.801,0.011698476830368
1110004,1110.004,0.794245751474144
1095592,1095.592,0.0284126312971969
26554,26.554,0.886182460909933
5824299,5824.299,0.338145805010648
470016,470.016,0.161049918544357
1,0.001,1
432488,432.488,0.0450471932978218
2120945,2120.945,0.00279737505642243
698884,698.884,0.18344450587254
287673,287.673,0.875195238818374
763501,763.501,0.636706442608978
1145020,1145.02,0.0161482918513878
236327,236.327,0.892954745634048
125873,125.873,0.00802723078538199
91480,91.48,0.0100433860925094
28678,28.678,0.892155964067767
417104,417.104,0.872649505169403
5,0.005,1
366900,366.9,0.0635735273314664
12049,12.049,0.0958623429113322
34,0.034,0.853660437707465
22,0.022,0.919114156424173
1874294,1874.294,0.142324806886417
2,0.002,0.169288937755824
1,0.001,1
34,0.034,1
10,0.01,1
1333148,1333.148,0.104031750000135
78381,78.381,0.826592420881275
139534,139.534,0.865428862316763
73005,73.005,0.0122886607462761
22492,22.492,0.019244859940566
1065,1.065,0.933732438648568
16,0.016,1
60,0.06,0.924056975164473
28680,28.68,0.0211791550658383
98302,98.302,0.0229544196692388
174901,174.901,0.568271465078998
214354,214.354,0.892430921467057
47829,47.829,0.549496359951962
13,0.013,1
247175,247.175,0.533937021944649
17,0.017,1
323294,323.294,0.900798183135198
78306,78.306,0.0221901572537621
44,0.044,0.0198418040875981
117992,117.992,0.905229651527571
94481,94.481,0.558488456015688
109857,109.857,0.204390691572796
2158969,2158.969,0.159906059687099
462110,462.11,0.00376017869497706
1053160,1053.16,0.0706840969508098
2062349,2062.349,0.0119888397014658
1060799,1060.799,0.00213672005450776
93383,93.383,0.867301178730038
151743,151.743,0.923918678239337
82326,82.326,0.148115947865322
8,0.008,1
931410,931.41,0.645705128042665
25,0.025,0.997658585441976
110241,110.241,0.77354863343386
484018,484.018,0.515000239393999
509550,509.55,0.551503609236013
350495,350.495,0.482358738300803
1082952,1082.952,0.520785806677471
225607,225.607,0.871815922396854
1193635,1193.635,0.541190779015825
11,0.011,0.992941883857947
45,0.045,0.900439739034013
66597,66.597,0.00220370377082519
55318,55.318,0.000324259228572747
9,0.009,0.9740888733674
706390,706.39,0.760233563595157
12727,12.727,0.582857244351032
517686,517.686,0.00533472293413827
458224,458.224,0.0101150712511223
390062,390.062,0.533948120133637
18,0.018,0.999999999999998
177,0.177,0.791925682845377
66598,66.598,0.272579968989564
2436,2.436,0.556382453014469
15026,15.026,0.675108167354775
13087,13.087,0.710018421268579
15106,15.106,0.648906323468304
50,0.05,1
51127,51.127,0.588656738152034
355808,355.808,0.353925980381181
533727,533.727,0.353267382534175
110546,110.546,0.424355560376583
5883,5.883,0.664446562683202
7603,7.603,0.521014801310409
2268,2.268,0.228033112673513
31495,31.495,0.356506498562338
919419,919.419,0.563326762410691
29942,29.942,0.931457152303348
474584,474.584,0.0131322657466282
559549,559.549,0.00865901155843095
221669,221.669,0.641681665347491
41907,41.907,0.661074725391243
24,0.024,0.88690465628303
185283,185.283,0.604445818012009
103897,103.897,0.686753991646084
10849,10.849,0.68799591253279
96536,96.536,0.461847993053513
2,0.002,1
504536,504.536,0.44208561177938
249072,249.072,0.15486352775155
430942,430.942,0.0541342462122882
558058,558.058,0.644436874546068
4996,4.996,0.912592332784796
70411,70.411,0.019942624053018
4836,4.836,0.757469017481401
83413,83.413,0.910401112719394
41,0.041,0.0125688089104559
24256,24.256,0.0136352502751747
41,0.041,1
190644,190.644,0.219182801398931
6,0.006,1
7,0.007,0.91567291860223
91598,91.598,0.930154089277087
14,0.014,0.896759681916211
4,0.004,1
108693,108.693,0.550916143650598
32,0.032,1
8,0.008,0.591395893037364
10,0.01,0.201135975511447
22,0.022,0.150132635468832
3,0.003,0.219394756841848
37,0.037,1
380022,380.022,0.147781591984378
53829,53.829,0.233767846717115
8,0.008,1
3,0.003,1
125500,125.5,0.610279510211944
344810,344.81,0.277248399691248
25,0.025,1
2486215,2486.215,0.849752870641734
98,0.098,0.919188402060929
1,0.001,1
1241976,1241.976,0.642874124286714
411908,411.908,0.201900392931358
174564,174.564,0.0111481511849867
3,0.003,1
9,0.009,0.00644460046734749
11,0.011,0.209496385197711
2,0.002,0.137727739322296
96928,96.928,0.0058017053669407
35,0.035,0.944204479104354
504,0.504,0.251611262334312
14,0.014,0.339865037787701
24,0.024,0.339865037787701
69050,69.05,0.283728554682802
35,0.035,0.999999999999999
15249,15.249,0.139292951211794
1,0.001,1
99115,99.115,0.934211291084868
8,0.008,0.99019829392089
42224,42.224,0.0346081224953372
102415,102.415,0.00380124402617616
5,0.005,1
3,0.003,1
117396,117.396,0.727096739733424
776671,776.671,0.215045919012163
135052,135.052,0.0225172142521651
9343,9.343,0.788548761192362
8397,8.397,0.0211847436638866
170336,170.336,0.00570862148178191
17,0.017,0.512504700416967
160646,160.646,0.367545336101553
14,0.014,0.742683203981827
40,0.04,0.906230694781382
16987,16.987,0.664329774234223
24711,24.711,0.0316299440698612
69028,69.028,0.0212188033666739
9,0.009,0.669505258333937
839,0.839,0.00776373180645999
1213,1.213,0.0118576904132605
318,0.318,0.818778705447693
77,0.077,0.014005034791342
106027,106.027,0.0589881023646625
38,0.038,0.847115427812994
781999,781.999,0.023004360898804
28,0.028,1
10,0.01,1
3,0.003,1
6,0.006,1
3,0.003,1
32648,32.648,0.765939083420385
123403,123.403,0.0182806007802186
359986,359.986,0.0391387588494755
41,0.041,0.596272937184591
94672,94.672,0.00725335162544996
100523,100.523,0.484581020725887
602473,602.473,0.29987432921698
410395,410.395,0.44408552515939
9512,9.512,0.000997383040820018
33,0.033,0.391043427327732
202580,202.58,0.00518932755002657
1,0.001,1
1,0.001,0.00670948490245462
42,0.042,1
218441,218.441,0.903902914967782
3,0.003,0.939675742721596
7,0.007,1
5,0.005,1
1,0.001,1
595803,595.803,0.813073532112837
10,0.01,1
259930,259.93,0.0164742057871182
93378,93.378,0.0259693344393398
19,0.019,1
802450,802.45,0.388601263674135
35315,35.315,0.0100750283540012
25,0.025,1
17,0.017,1
4078,4.078,0.844207799706283
18,0.018,1
720275,720.275,0.00141541147075179
278179,278.179,0.0023751749610396
188739,188.739,0.0581488137449289
12414,12.414,0.370641444780412
83929,83.929,0.731889945678046
390110,390.11,0.284396207278078
99456,99.456,0.297326588205253
37147,37.147,0.65788242137181
157577,157.577,0.288389578582216
3679,3.679,0.689012944431311
9,0.009,1
28142,28.142,0.89301583665835
15,0.015,0.999999999999999
26076,26.076,0.011715438258432
19,0.019,1
10,0.01,0.0173710492466085
6,0.006,0.0626048956441464
99563,99.563,0.55190361035522
12010,12.01,0.331447825772344
24,0.024,0.99896247668514
90778,90.778,0.908121189779928
450393,450.393,0.92170583204112
5,0.005,0.270040202938729
5,0.005,1
25,0.025,1
1,0.001,1
336011,336.011,0.695127156699075
2,0.002,1
1,0.001,1
31,0.031,0.996812114506159
8,0.008,1
1709385,1709.385,0.0204584139452102
2,0.002,1
386090,386.09,0.154144163224856
20,0.02,1
6,0.006,1
3108996,3108.996,0.929004921563664
1421056,1421.056,0.913389740211709
12,0.012,1
9,0.009,1
15,0.015,0.924140291411907
7,0.007,1
1,0.001,1
1231008,1231.008,0.911640847866237
45,0.045,1
3190,3.19,0.914895875400781
23,0.023,0.167216017982428
5,0.005,0.167216017982428
45904,45.904,0.453839010703505
31,0.031,0.843422636681887
3,0.003,1
11,0.011,1
244842,244.842,0.489820685734304
2555878,2555.878,0.0456648242114263
1278863,1278.863,0.0107897367490216
1137112,1137.112,0.0319069354877411
105163,105.163,0.244744848909977
33,0.033,0.969420910832126
240540,240.54,0.0619556930716346
8,0.008,0.0698080803311427
22,0.022,1
2108,2.108,0.881885083309715
19969,19.969,0.00131275184345008
25,0.025,1
227,0.227,5.28910904351902e-05
2011,2.011,0.0950162802437709
12,0.012,0.484627331118175
46,0.046,0.430247617725924
259916,259.916,0.224227402044024
178878,178.878,0.483100491544
2137,2.137,0.820519362702243
2898159,2898.159,0.234502806369473
419795,419.795,0.21784658916408
40219,40.219,0.882861957895668
2027,2.027,0.936267997382549
12,0.012,0.221754935082024
2278161,2278.161,0.0244737198393812
58430,58.43,0.0575065143684613
1,0.001,0.712230079564569
490349,490.349,0.306343245423656
308860,308.86,0.303896045454125
47212,47.212,0.908332323008827
18360,18.36,0.8980279124379
4352,4.352,0.868204492939424
259627,259.627,0.900452276429543
1597199,1597.199,0.871386543106772
260624,260.624,0.000385563613232818
31,0.031,0.254846763524693
1198650,1198.65,0.016672641603067
1,0.001,0.99390235406243
319358,319.358,0.0622018894052417
12,0.012,0.966652495016722
49,0.049,0.0752108825484896
4,0.004,0.0757729209482045
19,0.019,1
1,0.001,1
5,0.005,0.0757729209482045
5,0.005,0.0757729209482045
337526,337.526,0.855675526105495
31,0.031,1
9,0.009,1
3,0.003,1
1164345,1164.345,0.0711091341147955
40489,40.489,0.797594140197371
413,0.413,0.92955978556389
534661,534.661,0.012775998851408
20,0.02,1
36,0.036,0.96692816429322
214064,214.064,0.819881988796102
1505068,1505.068,0.0237426466626112
9,0.009,1
6,0.006,1
1915292,1915.292,0.261691037791383
7,0.007,1
17,0.017,1
557001,557.001,0.0146205233221103
1,0.001,1
17,0.017,1
1,0.001,1
1,0.001,1
1609265,1609.265,0.0242091236737969
342186,342.186,0.182604012639122
1208245,1208.245,0.224214527811939
81305,81.305,0.686539470774298
13,0.013,0.465824397040149
255868,255.868,0.415138898597566
562530,562.53,0.0375719713039233
9,0.009,0.0443853676433168
10381,10.381,0.511688482636432
54152,54.152,1.12089659708019e-05
2,0.002,1
2,0.002,1
1,0.001,0.779984050146162
3,0.003,0.653095122551462
210067,210.067,0.0119748410615898
127987,127.987,0.00797612405880094
1354159,1354.159,0.482916524163321
30,0.03,1
923917,923.917,0.169212882591203
20759,20.759,0.266310316263676
1,0.001,1
25,0.025,1
99291,99.291,0.000110526642585916
867,0.867,0.0439440814948833
1193156,1193.156,0.0189026532448326
704454,704.454,0.905326667115926
67376,67.376,0.835698698682469
2207413,2207.413,0.745905494419899
161,0.161,0.757902648435352
9242,9.242,0.0012026235671079
56568,56.568,0.00971353528602525
18,0.018,1
22,0.022,1
1,0.001,1
493453,493.453,0.580537928181937
6,0.006,0.610225431697143
2,0.002,1
594,0.594,0.953785571610473
19956,19.956,0.0577043988505704
1,0.001,1
1,0.001,1
90120,90.12,0.762820442805492
733581,733.581,0.161703166948403
194497,194.497,0.233733977361961
11,0.011,1
1872376,1872.376,0.00564804043713681
2412885,2412.885,0.35728286781534
72588,72.588,0.567907131667443
11,0.011,1
11655145,11655.145,0.0420654317333239
9075155,9075.155,0.404251938735865
49455888,49455.888,0.0134961987658798
4694103,4694.103,0.844367017097587
251427,251.427,0.877493609751481
467952,467.952,0.842230480647719
469805,469.805,0.868378183144475
25,0.025,1
638649,638.649,0.837708846832828
6,0.006,1
593879,593.879,0.785691825165648
522762,522.762,0.903938489790702
22695,22.695,0.90310334832352
5803581,5803.581,0.882435876809488
8,0.008,1
1047606,1047.606,0.897611201615238
4797254,4797.254,0.930056734770878
3178448,3178.448,0.00526431866368856
7153803,7153.803,0.00424980005149322
9411520,9411.52,0.175845902314879
55,0.055,0.916605195131668
3647862,3647.862,0.909478756316167
858369,858.369,0.877227998073832
256408,256.408,0.563041445712772
18706539,18706.539,0.0657120173121423
4,0.004,1
4,0.004,1
9,0.009,1
170331733,170331.733,0.0063771679757716
29671587,29671.587,0.0219332429515451
2369954,2369.954,0.00275116227607046
2,0.002,0.779410416703269
9,0.009,1
16,0.016,1
17,0.017,0.00239971787347944
22260261,22260.261,0.000686510338838576
72,0.072,0.368290824166244
606,0.606,0.355633945955827
2,0.002,0.993718502572139
28,0.028,0.993718502572139
20902345,20902.345,0.0376620641386947
56,0.056,1
1,0.001,1
1,0.001,1
1515,1.515,0.908490144378589
471568,471.568,0.855064259487976
379418,379.418,0.911634803619705
623606,623.606,0.873657026735289
1513713,1513.713,0.855319854728391
767932,767.932,0.857589883809614
239271,239.271,0.0104297812917479
412924,412.924,0.0117489166720191
587419,587.419,0.935574019082541
2,0.002,1
1,0.001,1
2,0.002,1
3,0.003,1
4,0.004,1
246967,246.967,0.898241603670926
3,0.003,1
29,0.029,1
8,0.008,1
474094,474.094,0.91719684871199
754667,754.667,0.756604010325599
694092,694.092,0.893821526759585
1324076,1324.076,0.841637475237615
5401462,5401.462,0.869120535827126
480115,480.115,0.900920751183452
639,0.639,0.909244169821686
16,0.016,1
22693373,22693.373,0.343042868013502
5167389,5167.389,0.00502545484042885
4948756,4948.756,0.00487797812625016
5273569,5273.569,0.353367241357899
10955286,10955.286,0.00268814561119803
2051277,2051.277,0.000528854899172017
7538181,7538.181,0.000138542738551392
541457,541.457,0.892949533620904
624696,624.696,0.778787517130813
1221181,1221.181,0.783277272181962
433279,433.279,0.860100503019434
10426015,10426.015,0.0160456405341635
5,0.005,1
2,0.002,1
1,0.001,1
2,0.002,1
1118999,1118.999,0.015954180648153
1967855,1967.855,0.742210430686688
3,0.003,1
1813266,1813.266,0.908109127506763
12,0.012,1
180844,180.844,0.886201337237358
228264,228.264,0.833548035451695
2,0.002,1
19361145,19361.145,0.00109239938327973
666706,666.706,0.00194574965041131
73178,73.178,0.858451463278943
936350,936.35,0.031189741721296
540991,540.991,0.879540646563124
730026,730.026,0.896079087932935
6,0.006,1
14,0.014,1
177,0.177,0.662127746611831
11,0.011,0.0240131693878928
7,0.007,0.0171759806178305
7,0.007,1
1192,1.192,0.914167195514033
8,0.008,1
3,0.003,1
55,0.055,0.92470895877763
1,0.001,1
5338548,5338.548,0.0178606728655987
7955,7.955,0.0167582705933073
24082,24.082,0.964635640334932
997535,997.535,0.0265744727701632
1571743,1571.743,0.343453628064692
244,0.244,0.344681758748313
296514,296.514,0.00783083714044082
1,0.001,1
313808,313.808,0.514837827546397
7,0.007,0.968112553679595
6,0.006,0.991894348054073
534773,534.773,0.112531408247413
3,0.003,1
1232035,1232.035,0.343896709452917
9,0.009,1
1534964,1534.964,0.824192886111152
1584181,1584.181,0.704611776090616
3376,3.376,0.90883561465119
3594,3.594,0.0198085219231506
1786635,1786.635,0.0328137048447493
4394922,4394.922,0.911775012473128
5,0.005,1
30,0.03,1
8977,8.977,0.922519952808578
103588,103.588,0.903459015109274
29,0.029,1
2025732,2025.732,0.917036290666762
3,0.003,1
2,0.002,1
3,0.003,1
1,0.001,1
1,0.001,1
640901,640.901,0.930523755085844
248924,248.924,0.930599434542021
1726051,1726.051,0.934707363349389
17364,17.364,0.935551799588114
1048948,1048.948,0.934373599423726
1023607,1023.607,0.0317493637572976
3,0.003,1
64389,64.389,0.906543623493112
2847250,2847.25,0.940552052726496
1,0.001,1
7,0.007,1
1797012,1797.012,0.0327573196546118
669072,669.072,0.938120235067675
2,0.002,1
3,0.003,1
1,0.001,1
8,0.008,1
1445250,1445.25,0.903656118124962
252226,252.226,0.916186794412786
2869935,2869.935,0.909156851440538
586519,586.519,0.701934271011676
2404003,2404.003,0.0975117781926187
1163,1.163,0.912532937575811
671388,671.388,0.592309883877149
8,0.008,0.994871897023877
660311,660.311,0.0196080889877355
6026995,6026.995,0.000407452607475388
1709845,1709.845,0.00709280470871
45,0.045,1
2405804,2405.804,0.000268122726667392
1,0.001,1
1,0.001,1
1,0.001,1
3,0.003,1
730915,730.915,0.0837058983762757
4168099,4168.099,0.00101510526830495
5069610,5069.61,0.00540028151101018
12054200,12054.2,0.00988567633703271
1013967,1013.967,0.195082065054481
662950,662.95,0.919847680777912
5164,5.164,0.963866336793211
655655,655.655,0.506669361812367
2305229,2305.229,0.908597674422893
532758,532.758,0.00947429669328946
674,0.674,0.00714646446415788
484871,484.871,0.900098040799494
1386429,1386.429,0.0902373292694339
14361,14.361,0.898372910488144
3440,3.44,0.920723156615262
548,0.548,0.930736815337201
139203,139.203,0.943742020201717
1346,1.346,0.936103569603697
312993,312.993,0.949377686729969
142952,142.952,0.944645271921828
11,0.011,0.0186956966177468
50,0.05,0.0144035159317081
18,0.018,1
50240,50.24,0.935640104926862
317285,317.285,0.863626089011689
3143700,3143.7,0.00466062495092875
2293978,2293.978,0.809959124339955
1141199,1141.199,0.917825848390633
79798,79.798,0.194838068504332
45,0.045,0.909536563116731
8631,8.631,0.808421066794218
742094,742.094,0.615736897996277
187369,187.369,0.811528177061068
395337,395.337,0.00865467653210832
1197860,1197.86,0.091948290057244
294108,294.108,0.151880098163188
2,0.002,1
3,0.003,1
2,0.002,1
1,0.001,1
2,0.002,1
4957,4.957,0.301937760677139
538215,538.215,0.0157036732132408
147488,147.488,0.800476209830694
6216,6.216,0.841417316873593
5821,5.821,0.830251514637986
55325,55.325,0.900548666224881
16,0.016,1
1795933,1795.933,0.00195727785706885
3300000,3300,0.00357092238893708
1,0.001,1
1,0.001,1
1,0.001,1
2,0.002,1
3,0.003,1
2,0.002,1
1,0.001,0.997281998769331
492091,492.091,0.903919542966172
391493,391.493,0.890498956689975
1,0.001,1
508823,508.823,0.849361559222242
117,0.117,0.893153222948662
32,0.032,1
148875,148.875,0.921491492468965
18,0.018,1
17,0.017,1
195137,195.137,0.919768036502544
417797,417.797,0.268363087700826
59335,59.335,0.722305145923126
2,0.002,0.988747212522136
9291074,9291.074,0.00875062656704551
734159,734.159,0.0385651163238904
7027924,7027.924,0.107354795865678
76608,76.608,0.850474599698654
7278,7.278,0.902269183941433
1330930,1330.93,0.0477512460177632
304086,304.086,0.723495035288868
2173,2.173,0.940402510324143
4519265,4519.265,0.000105123934307309
912224,912.224,0.205773350602232
22,0.022,0.43333617568713
39935,39.935,0.850761625360181
1,0.001,0.477789131677352
16,0.016,0.995866718436014
112111,112.111,0.237639634316528
45,0.045,1
1295,1.295,0.0611658464725062
790653,790.653,0.000212586205624601
3240462,3240.462,0.000648004496628787
1087599,1087.599,0.207306092945949
153,0.153,0.37782877654204
46088,46.088,0.360510045272222
16,0.016,1
14388,14.388,0.347380746511393
42,0.042,1
2,0.002,1
134187,134.187,0.0893624964945396
84,0.084,0.184892829440579
12788,12.788,0.167288572263725
6,0.006,1
15777,15.777,0.214485406984232
2,0.002,0.858964154740086
1,0.001,0.858964154740086
3,0.003,1
1,0.001,1
2,0.002,1
6,0.006,1
1,0.001,1
2,0.002,0.0912039161035566
1,0.001,0.0810209899063488
1073833,1073.833,0.132748159957856
29746,29.746,0.020784949574931
8,0.008,1
7,0.007,1
1549677,1549.677,0.215539799309399
138233,138.233,0.0627999440818822
31085,31.085,0.509539219831931
75,0.075,0.912704478551924
468337,468.337,0.265841903071221
1,0.001,0.496971794015587
10,0.01,0.460905310752204
83727,83.727,0.139225173368536
17521,17.521,0.669725534452058
459218,459.218,0.692112074523108
5004,5.004,0.931671532219882
177857,177.857,0.839385863100963
816262,816.262,0.0814390560012915
323170,323.17,0.262726182322868
32,0.032,1
12162,12.162,0.877374159362184
15351,15.351,0.870406886817676
110833,110.833,0.224014729109638
930668,930.668,0.0464611483912938
355828,355.828,0.204383625997902
2,0.002,1
40606,40.606,0.541599871763498
74740,74.74,0.866610332288034
1413544,1413.544,0.055140308211776
788,0.788,0.905784674796743
331518,331.518,0.467343967103625
9,0.009,0.0672809640287773
302465,302.465,0.0508901134250257
173162,173.162,0.100003166316294
18,0.018,1
3,0.003,1
47,0.047,0.924465982994215
40,0.04,1
212056,212.056,0.736064800810386
1609282,1609.282,0.0293880265294562
455349,455.349,0.0213012234302065
580761,580.761,0.0456995006850046
307960,307.96,0.034683516598711
382701,382.701,0.0143181426848897
824425,824.425,0.00360468423903345
237162,237.162,0.0152265954337459
1353,1.353,0.830784087313374
166736,166.736,0.808962012600729
22,0.022,0.106389626755233
145690,145.69,0.342607204759241
899093,899.093,0.895704646291713
2400,2.4,0.00105133150459058
10,0.01,1
38147,38.147,0.00185362396029816
5,0.005,0.311122048434785
203813,203.813,0.272245392044576
727225,727.225,0.188366266026527
19352,19.352,0.175459747891895
12,0.012,1
7,0.007,0.189536198303099
13,0.013,0.223686783713183
743895,743.895,0.19301731928746
7,0.007,1
655837,655.837,0.0842084966059302
11,0.011,1
3,0.003,1
54,0.054,0.921277603369594
15,0.015,1
1647101,1647.101,0.00226171582335696
9,0.009,1
3153088,3153.088,0.00136992573615423
3,0.003,0.493186599339828
187719,187.719,0.0233894980309978
81007,81.007,0.882995304343258
15,0.015,0.00518393605451546
450107,450.107,0.00286077453297432
52,0.052,1
26794,26.794,0.611030424539151
117279,117.279,0.921333482565937
866778,866.778,0.00257415946543687
1006922,1006.922,0.0389760398782028
7,0.007,0.066476556122791
3,0.003,1
2,0.002,1
1,0.001,1
2,0.002,1
7,0.007,1
40,0.04,1
1013090,1013.09,0.0465720156491764
3986131,3986.131,0.0018237113462087
53,0.053,0.00126376355314129
8708113,8708.113,0.0196176648725328
7739476,7739.476,0.000141787726762296
1102883,1102.883,0.000645992789554408
29032872,29032.872,0.00167275377306393
9614622,9614.622,0.00157232352125556
15739692,15739.692,6.31910385557981e-05
6975221,6975.221,0.031621223260087
4619297,4619.297,0.000164672241673471
22602516,22602.516,0.0027912821813535
5363648,5363.648,0.0358997483882961
3335790,3335.79,0.000517205622148586
17,0.017,0.954130010831145
25649246,25649.246,9.78164244097681e-07
46178198,46178.198,0.0323381627861949
13343314,13343.314,0.00010036938150666
2120130,2120.13,0.000896248512390601
1662348,1662.348,0.00702652798800175
9492414,9492.414,0.00565117603801688
51320318,51320.318,0.00311582320533566
2,0.002,1
17,0.017,1
44812938,44812.938,8.16053547333237e-05
1,0.001,1
1,0.001,1
1,0.001,1
1,0.001,1
2,0.002,1
2,0.002,1
1,0.001,1
2,0.002,1
20212923,20212.923,0.21643349723795
15548811,15548.811,0.283997610625429
4,0.004,0.423476571927318
7389198,7389.198,0.00260852947282529
6,0.006,0.907059885751838
15,0.015,0.907059885751838
1,0.001,1
1042722,1042.722,0.00137081778730838
2747427,2747.427,0.0264829568734018
21806713,21806.713,0.0299438759810846
2335638,2335.638,0.00322352610059571
13196288,13196.288,0.00939527173538498
18181173,18181.173,0.0254479797647909
3611438,3611.438,0.00287464736053306
19,0.019,1
4,0.004,1
3695295,3695.295,0.000312913872872977
13390921,13390.921,0.000962078131737146
620503,620.503,0.000201639813546903
3,0.003,0.00327942054762954
1497293,1497.293,0.00413117802194882
3917595,3917.595,0.00286561268548209
3071139,3071.139,0.00177699866084689
4024264,4024.264,0.00182414937213795
2276419,2276.419,0.0953451449784561
160912,160.912,0.888600214608633
32265,32.265,0.85190837015314
63016,63.016,0.314695667326211
122168,122.168,0.924023341735769
6779,6.779,0.93098122014896
138766,138.766,0.917914447080931
143561,143.561,0.318360206066295
73495,73.495,0.885690209921819
216714,216.714,0.867967344677347
976693,976.693,0.822351857068555
488036,488.036,0.515823999107336
2153570,2153.57,0.5953625810098
4625128,4625.128,0.156499882372544
868976,868.976,0.0433192895834792
16662038,16662.038,0.050891411894545
835519,835.519,0.00047698486034095
342261,342.261,0.00837072845400318
4244912,4244.912,0.106934723113289
1463737,1463.737,0.0180478935259122
1,0.001,1
1,0.001,1
5405895,5405.895,0.0116879145694443
800711,800.711,0.0128840221120843
2801103,2801.103,0.0654062657659971
780905,780.905,0.143090782544976
935936,935.936,0.0333978846821417
1187867,1187.867,0.00275550799015177
8697851,8697.851,0.000110798060143515
9034,9.034,0.590807344836131
28,0.028,0.881687153366854
1,0.001,1
360978,360.978,0.005088681905164
5028489,5028.489,0.0919680918925954
901971,901.971,0.0153473180861838
4264,4.264,0.870094888936155
45,0.045,1
6,0.006,1
315504,315.504,0.799668078449494
3,0.003,1
939746,939.746,0.103933679544781
562250,562.25,0.882005251408021
959122,959.122,0.029076806447537
120098,120.098,0.00116392314445055
140138,140.138,0.000694955452144808
227917,227.917,0.219060342480127
142552,142.552,0.596349775761348
3,0.003,1
529610,529.61,0.0893272185185717
13,0.013,1
17,0.017,0.379362177328634
6239,6.239,0.32578669480284
124556,124.556,0.332178365361131
38,0.038,0.401953063488881
277672,277.672,0.889520407915282
30861,30.861,0.0097124481975509
888672,888.672,0.004160769798481
351493,351.493,0.762190484231694
27601,27.601,0.367475074202679
291568,291.568,0.242441481341272
4,0.004,0.970822803469046
227991,227.991,0.0245199597104436
2,0.002,1
247966,247.966,0.175535175532647
455964,455.964,0.00807449639742218
85490,85.49,0.413807482530341
484145,484.145,0.000266061192072395
115014,115.014,9.08019936131441e-05
33701,33.701,0.685312068504643
13,0.013,0.0070896388908896
38452,38.452,0.892505990569538
857007,857.007,0.334993171820943
643719,643.719,0.374538826399943
627074,627.074,0.509056243145335
56434,56.434,0.769331432783064
66,0.066,0.834675046000618
518520,518.52,0.290439341393554
116434,116.434,0.265813162673961
1,0.001,0.078114350858668
23104,23.104,0.430900012201398
40087,40.087,0.384572211048359
18721,18.721,0.62289105101642
880600,880.6,0.0212278525966899
177747,177.747,0.00835245332098193
29,0.029,0.00195260966324764
1,0.001,1
51,0.051,0.887840453851776
15,0.015,0.0476216046181701
50773,50.773,0.183319537398132
2,0.002,0.728528376794858
100545,100.545,0.0967918888653679
79382,79.382,0.814963433089082
313755,313.755,0.0837351234348636
3472411,3472.411,0.0296254425889787
2305778,2305.778,0.728226030586007
40,0.04,1
26,0.026,0.743044185869965
47,0.047,1
1,0.001,1
1,0.001,1
2,0.002,1
5,0.005,1
1,0.001,1
326987,326.987,0.00279251565971548
98696,98.696,0.174965851283353
3039,3.039,0.0456236037915795
2,0.002,0.0157908433515359
938,0.938,0.886643612452301
41725,41.725,0.903906913912227
73152,73.152,0.0399728037325169
1,0.001,1
6,0.006,1
140262,140.262,0.107216188788118
19,0.019,1
725405,725.405,0.0299247556082862
51,0.051,1
75480,75.48,0.000169587345762898
5036,5.036,0.0237335829753899
159337,159.337,0.451182705949524
44770,44.77,0.0582564616367244
386686,386.686,1.64654475451174e-06
4,0.004,2.86297727512506e-07
291584,291.584,0.00251854496396404
139853,139.853,0.693815746376427
291813,291.813,0.813509767900303
10331,10.331,0.00123252459601121
205053,205.053,0.766305216358557
656370,656.37,0.0229203905036091
146928,146.928,0.69328201889592
4235,4.235,0.898002264239723
411018,411.018,0.859099562856678
2763154,2763.154,0.0811881995247182
4156,4.156,0.897545521250885
7,0.007,0.770520886609338
11,0.011,0.0723314662443201
142885,142.885,0.892634320093144
45525,45.525,0.892577312822412
681713,681.713,0.921536997143267
503,0.503,0.000367578837318263
18594,18.594,0.801794759962301
2447657,2447.657,0.0124513412716731
179109,179.109,0.912938233471176
728976,728.976,0.0007796522542367
14,0.014,1
289563,289.563,0.00215033185050006
796582,796.582,0.540829842592252
239610,239.61,0.315851017971031
169024,169.024,0.603015554630025
782931,782.931,0.187092791167007
1250,1.25,0.797780596470672
44,0.044,0.901590094877809
122954,122.954,0.441007883067089
615860,615.86,0.340026052694689
722379,722.379,0.437414529027482
661227,661.227,0.55745408131845
294102,294.102,0.0547878647326186
773685,773.685,0.050693434757446
25,0.025,1
387355,387.355,0.734190447202172
330366,330.366,0.710767563205292
193121,193.121,0.24866130152042
103511,103.511,0.543889027655235
1061795,1061.795,0.706008849747876
716328,716.328,0.64981329989329
4661143,4661.143,1.82453083431274e-06
50,0.05,0.63744409131435
32969,32.969,0.0028960789252783
2385184,2385.184,0.649110686419786
2637951,2637.951,0.0409133631740049
120221,120.221,0.732005168594042
908882,908.882,0.894460726941965
1229975,1229.975,0.710428787889898
49,0.049,0.886895378118674
1129,1.129,0.886861351278061
202991,202.991,0.885097775500857
2817442,2817.442,0.725143272936107
21,0.021,0.507654901689395
639612,639.612,0.439459854572175
349263,349.263,0.882227790660183
5,0.005,1
1,0.001,1
27127,27.127,0.914411401917073
2590296,2590.296,0.878950577840623
1721442,1721.442,0.524276519467592
656,0.656,0.89127602118212
